,playerId,marketValueEUR,country,leagueId,leagueName,goals,assists,minutesPlayed,avgRating,xG_nonPenalty,shots,xA,accuratePasses,chancesCreated,dribbles,touches,is_attacker,age,leagueScore,marketValueEUR_log,country_encoded
1209,634310,2500000,Switzerland,53,9,6,2,2093,7.04,1.73,31,2.52,897,29,16,1547,0,28,85.5,14.731801689838349,113
1210,637754,3500000,Germany,53,9,1,1,1142,6.98,1.01,16,2.2,566,27,8,870,0,26,85.5,15.068273812173887,46
1211,814530,2500000,Australia,53,9,0,0,431,6.9,0.34,2,0.35,126,5,4,262,0,24,85.5,14.731801689838349,5
1212,845943,3000000,Venezuela,53,9,1,2,1689,6.92,1.15,15,1.73,693,12,10,1161,0,24,85.5,14.914123179965662,123
1213,887872,2000000,Spain,53,9,1,2,758,6.9,0.77,14,0.97,270,15,13,499,0,23,85.5,14.508658238524095,110
1214,1282156,2500000,Netherlands,53,9,1,1,226,6.83,0.78,8,0.72,73,6,16,173,0,21,85.5,14.731801689838349,86
1215,823293,4000000,Norway,53,9,0,1,1519,6.69,0.94,20,2.93,385,24,28,810,1,26,85.5,15.201805169084134,91
1216,846761,13000000,Morocco,53,9,3,0,631,6.66,1.81,22,0.93,107,5,5,276,1,24,85.5,16.380459992348886,84
1217,885085,18000000,Netherlands,53,9,12,2,2257,7.14,10.62,75,1.64,366,15,17,871,1,23,85.5,16.705882371415992,86
1218,955411,2400000,Ivory Coast,53,9,2,2,932,7.16,1.02,20,1.4,146,15,25,430,1,23,85.5,14.690979711984754,65
1219,1324358,3500000,Cameroon,53,9,4,2,1389,6.6,2.52,39,1.06,214,14,13,559,1,24,85.5,15.068273812173887,18
1220,179515,10000000,France,53,9,8,6,2708,7.71,3.56,81,8.49,1206,91,53,2420,0,32,85.5,16.118095750958314,42
1221,210119,5500000,France,53,9,1,1,1981,6.77,0.56,8,2.06,1056,27,17,1576,0,32,85.5,15.520258832020865,42
1222,1022688,1700000,France,53,9,0,1,353,6.11,0.87,6,0.14,103,3,4,234,0,24,85.5,14.346139397261565,42
1223,1079548,950000,France,53,9,0,3,2357,7.05,0.64,20,2.28,834,13,3,1373,0,22,85.5,13.76421831620775,42
1224,166019,3000000,Tunisia,53,9,1,0,1101,6.61,3.61,41,0.8,211,10,14,519,1,33,85.5,14.914123179965662,117
1225,770340,7500000,France,53,9,5,3,1251,7.17,3.62,29,1.44,296,21,33,637,1,25,85.5,15.830413711839864,42
1226,813055,6500000,Jordan,53,9,5,2,1827,6.98,3.58,45,1.57,362,18,40,906,1,26,85.5,15.687312888712007,68
1227,958640,11000000,Nigeria,53,9,8,1,2088,6.82,12.18,76,1.34,227,16,13,649,1,24,85.5,16.213405921671733,88
1228,1072913,2500000,France,53,9,1,0,472,6.71,1.81,12,0.59,92,7,14,240,0,23,85.5,14.731801689838349,42
1229,1388749,5500000,France,53,9,2,0,884,6.54,2.39,13,0.48,200,7,8,409,1,19,85.5,15.520258832020865,42
1230,174326,210000,Northern Ireland,48,5,0,0,178,6.39,0.0,0,0.2,47,2,2,115,0,32,76.1,12.25486757159303,90
1231,179028,330000,England,48,5,1,2,1886,6.7,0.55,17,2.55,488,24,13,1019,0,33,76.1,12.706850963741102,38
1232,361768,420000,Portugal,48,5,2,3,1791,6.56,1.47,23,2.47,509,30,9,919,0,31,76.1,12.948012371209098,98
1233,582498,530000,Scotland,48,5,1,0,1082,6.45,1.16,7,0.16,244,0,3,423,0,28,76.1,13.180634172318978,102
1234,761834,1400000,England,48,5,1,1,3209,6.74,1.78,29,2.3,817,29,25,1698,0,27,76.1,14.151983508870947,38
1235,789510,1100000,Zimbabwe,48,5,0,0,1248,6.55,1.06,13,0.37,323,8,8,631,0,27,76.1,13.910821646859095,126
1236,853112,1200000,Ivory Coast,48,5,2,0,3066,6.83,0.86,20,1.14,1047,8,27,1714,0,25,76.1,13.997832948091215,65
1237,997560,310000,England,48,5,0,0,228,6.44,0.18,3,0.43,52,1,2,141,0,22,76.1,12.644330802262578,38
1238,193210,310000,England,48,5,4,0,953,6.16,3.75,25,0.27,81,7,2,318,1,32,76.1,12.644330802262578,38
1239,308194,180000,England,48,5,1,0,460,6.23,0.71,8,0.1,42,4,4,142,1,31,76.1,12.100717685412471,38
1240,490135,430000,England,48,5,3,1,2258,6.21,1.88,30,1.31,211,14,5,741,1,31,76.1,12.971542813248437,38
1241,643231,480000,England,48,5,0,0,652,6.24,1.21,7,0.37,99,4,5,248,1,25,76.1,13.081543466215237,38
1242,780485,540000,England,48,5,2,3,2179,6.04,3.39,35,1.18,197,14,9,704,1,25,76.1,13.199326270390594,38
1243,942356,480000,England,48,5,0,1,744,6.26,0.36,9,0.46,138,4,15,348,1,23,76.1,13.081543466215237,38
1244,282012,6300000,Belgium,48,5,0,1,614,6.73,1.14,6,2.36,276,15,5,395,0,29,76.1,15.656060350091908,9
1245,528453,15000000,England,48,5,2,0,3951,7.26,2.24,29,3.68,3618,27,29,4315,0,28,76.1,16.52356082573315,38
1246,533228,15000000,Nigeria,48,5,4,5,2052,7.16,5.33,42,4.01,644,28,8,1151,0,27,76.1,16.52356082573315,88
1247,845991,5700000,Turkiye,48,5,1,2,856,6.66,1.21,16,1.59,351,15,8,530,0,23,76.1,15.555976908243359,118
1248,886016,31000000,England,48,5,12,14,3644,7.74,9.49,88,12.6,1563,109,59,2740,0,25,76.1,17.249497794707484,38
1249,286119,1200000,England,48,5,18,2,1692,7.14,12.91,57,2.04,247,15,10,512,1,37,76.1,13.997832948091215,38
1250,643709,15000000,Nigeria,48,5,5,1,903,6.67,4.43,29,1.37,296,15,14,517,1,27,76.1,16.52356082573315,88
1251,644459,15000000,Zambia,48,5,7,5,1094,7.39,7.07,39,1.23,220,12,5,449,1,25,76.1,16.52356082573315,125
1252,759580,9300000,England,48,5,12,6,3521,7.39,7.46,88,8.14,1081,72,69,2234,1,25,76.1,16.04552506565036,38
1254,1113915,950000,England,48,5,6,0,1144,6.92,5.34,31,1.55,301,7,15,601,1,22,76.1,13.76421831620775,38
1255,1211640,350000,England,48,5,1,0,143,7.38,0.17,3,0.12,43,1,4,80,1,21,76.1,12.765691290604371,38
1257,75489,1400000,Wales,48,5,3,0,716,7.05,0.93,13,1.46,340,15,7,576,0,33,76.1,14.151983508870947,124
1258,291622,1100000,England,48,5,1,7,2337,6.99,0.57,17,4.33,1033,44,7,1602,0,30,76.1,13.910821646859095,38
1260,504085,2500000,Ireland,48,5,1,2,842,6.5,1.73,20,1.48,267,16,8,464,0,29,76.1,14.731801689838349,62
1261,664506,4000000,England,48,5,2,4,2537,6.85,1.42,15,3.14,1125,47,10,1668,0,26,76.1,15.201805169084134,38
1262,750845,4200000,Scotland,48,5,0,1,789,6.7,0.81,12,1.14,311,19,5,487,0,24,76.1,15.250595321348806,102
1263,1227324,1200000,Wales,48,5,1,2,1573,6.68,1.41,40,1.57,578,19,46,1100,0,22,76.1,13.997832948091215,124
1264,426638,550000,Senegal,48,5,2,0,479,6.32,1.42,8,0.03,60,3,2,191,1,31,76.1,13.217675375388819,103
1265,438115,2200000,Ireland,48,5,1,2,533,6.81,1.67,7,1.1,168,5,3,358,1,29,76.1,14.603968372873895,62
1266,586467,4000000,England,48,5,6,2,3127,6.89,4.57,64,2.25,761,29,42,1588,1,26,76.1,15.201805169084134,38
1267,715281,1800000,Ivory Coast,48,5,2,1,2163,6.38,4.27,50,1.45,184,15,16,736,1,28,76.1,14.403297778421795,65
1268,844937,1600000,England,48,5,5,1,2304,6.72,3.48,46,1.48,417,22,40,1026,1,25,76.1,14.285514812209815,38
1269,968939,930000,England,48,5,3,0,1089,6.4,3.0,27,0.4,150,9,11,491,1,22,76.1,13.742940940397677,38
1270,191175,610000,England,48,5,0,2,827,6.6,0.11,3,0.49,407,12,3,614,0,32,76.1,13.321215875492413,38
1271,658477,830000,England,48,5,0,0,2866,6.79,1.21,13,1.68,980,27,7,1634,0,28,76.1,13.629182184591333,38
1272,789638,810000,Sierra Leone,48,5,3,1,910,6.45,2.38,23,0.87,187,10,8,421,0,27,76.1,13.60479076121576,105
1273,961984,730000,England,48,5,0,0,745,6.34,0.62,14,0.4,186,5,6,361,0,24,76.1,13.500801182986649,38
1274,982599,2000000,England,48,5,3,2,2671,6.82,2.34,30,2.29,768,46,14,1523,0,23,76.1,14.508658238524095,38
1275,1075519,800000,England,48,5,1,1,524,6.61,0.78,5,0.18,155,5,1,354,0,23,76.1,13.592368256649284,38
1276,1125874,2000000,England,48,5,0,1,776,6.99,0.44,9,0.36,152,8,10,350,0,20,76.1,14.508658238524095,38
1277,1178263,1100000,England,48,5,0,2,769,6.56,0.89,11,0.43,195,10,9,395,0,19,76.1,13.910821646859095,38
1278,584825,1500000,Scotland,48,5,12,4,2769,6.75,11.43,96,1.18,194,26,21,683,1,27,76.1,14.220976332738882,102
1279,1034995,620000,New Zealand,48,5,2,1,895,6.34,4.62,26,0.65,69,6,5,232,1,22,76.1,13.3374763699232,87
1280,1081288,3100000,England,48,5,19,8,3892,7.26,10.48,163,6.09,806,64,57,2040,1,23,76.1,14.946912992035967,38
1281,434498,3400000,Ireland,48,5,4,4,3073,7.22,1.83,45,4.27,1030,45,40,2136,0,29,76.1,15.039286283703994,62
1282,480787,1900000,USA,48,5,4,5,2043,6.93,3.55,32,3.26,509,26,26,1055,0,29,76.1,14.45736497045232,119
1283,538114,1300000,England,48,5,0,0,1553,6.72,0.25,5,0.79,317,4,3,707,0,26,76.1,14.077875591662238,38
1284,600812,3500000,England,48,5,3,2,2332,7.12,1.44,20,2.72,984,22,2,1510,0,27,76.1,15.068273812173887,38
1285,765715,1000000,Wales,48,5,0,0,236,6.3,0.06,2,0.25,70,3,2,157,0,24,76.1,13.815511557963774,124
1286,928440,2700000,Northern Ireland,48,5,0,0,2071,7.0,0.76,13,0.77,670,12,9,1223,0,24,76.1,14.80876270134486,90
1287,949266,1100000,Denmark,48,5,3,8,2497,6.88,1.96,31,3.78,770,35,29,1495,0,24,76.1,13.910821646859095,34
1288,1388067,90000,England,48,5,0,0,165,6.26,0.15,1,0.01,34,1,0,77,0,19,76.1,11.407576060361786,38
1289,107216,140000,Wales,48,5,0,1,732,6.0,0.62,11,0.24,123,6,1,319,1,35,76.1,11.849404844423074,124
1290,290409,1200000,Ireland,48,5,13,3,2543,6.72,8.18,40,0.97,436,13,18,907,1,31,76.1,13.997832948091215,62
1291,789645,2900000,Denmark,48,5,6,2,1263,6.49,3.36,23,1.1,150,7,11,466,1,25,76.1,14.88022163978423,34
1292,936603,2500000,Montenegro,48,5,8,2,1677,6.38,4.7,25,0.38,143,5,5,435,1,24,76.1,14.731801689838349,82
1293,103419,210000,Wales,48,5,0,1,405,6.54,0.33,7,0.21,168,2,1,259,0,35,76.1,12.25486757159303,124
1294,173408,810000,England,48,5,3,0,2889,6.91,1.4,22,1.73,1262,17,12,1727,0,32,76.1,13.60479076121576,38
1295,605260,1200000,England,48,5,0,5,2508,6.94,1.05,19,2.13,1174,33,12,1941,0,27,76.1,13.997832948091215,38
1296,746406,3500000,England,48,5,6,3,2458,7.19,6.28,67,5.17,698,61,17,1378,0,24,76.1,15.068273812173887,38
1297,982361,2300000,England,48,5,1,4,2175,6.99,1.44,27,3.57,929,47,24,1670,0,22,76.1,14.648420115681892,38
1298,1051415,5000000,Ireland,48,5,4,3,3755,6.92,5.8,79,2.34,1078,29,20,2073,0,23,76.1,15.424948670398354,62
1299,1198007,1400000,Albania,48,5,4,1,1777,6.56,3.27,44,1.76,348,22,40,899,0,23,76.1,14.151983508870947,0
1300,243132,640000,Bermuda,48,5,7,0,1486,6.57,6.7,39,2.46,240,23,16,538,1,33,76.1,13.369225017834633,11
1301,488622,1400000,England,48,5,2,1,1042,6.25,1.61,15,1.75,148,14,8,471,1,29,76.1,14.151983508870947,38
1302,552569,2000000,Ireland,48,5,5,4,2537,6.9,4.62,33,3.95,747,32,21,1529,1,26,76.1,14.508658238524095,62
1303,1122563,1300000,England,48,5,5,0,1812,6.46,4.27,37,1.96,299,15,14,748,1,21,76.1,14.077875591662238,38
1304,1127480,2600000,Scotland,48,5,10,1,2240,6.67,5.3,53,2.07,307,22,12,627,1,21,76.1,14.77102238760702,102
1307,792540,15000000,Netherlands,48,5,12,3,2701,6.98,11.02,84,2.7,656,34,22,1181,0,24,76.1,16.52356082573315,86
1308,1080983,4300000,Bulgaria,48,5,0,1,1693,7.02,0.36,5,1.21,1022,13,2,1306,0,24,76.1,15.274125813221904,15
1309,302241,4800000,England,48,5,8,1,1484,6.85,8.73,54,1.26,233,13,9,551,1,30,76.1,15.38412668421143,38
1311,941213,20000000,Netherlands,48,5,19,9,3426,7.83,12.25,126,12.08,1198,110,96,2408,1,22,76.1,16.811242881518265,86
1312,956161,6200000,England,48,5,0,0,184,6.21,0.57,5,0.07,45,2,2,99,1,22,76.1,15.64006001130563,38
1313,956925,20000000,France,48,5,6,15,3694,7.42,12.34,122,10.47,670,82,127,2071,1,22,76.1,16.811242881518265,42
1314,1107286,15000000,Italy,48,5,8,2,1593,6.94,4.93,43,3.8,558,22,27,1090,1,20,76.1,16.52356082573315,64
1315,1171140,6800000,England,47,8,0,0,153,6.24,1.63,19,1.04,212,9,11,431,1,24,93.6,15.732433317205148,38
1316,237563,2200000,Scotland,48,5,5,7,2845,7.22,6.51,67,7.08,1508,68,40,2449,0,32,76.1,14.603968372873895,102
1317,613182,4300000,England,47,8,0,0,381,6.4,1.62,7,0.76,246,8,3,347,0,29,93.6,15.274125813221904,38
1318,798659,5900000,Nigeria,48,5,4,1,1509,6.98,1.97,20,2.25,846,18,25,1258,0,27,76.1,15.59046307836746,88
1319,807925,3400000,Ireland,48,5,5,3,2922,7.12,5.41,53,5.8,1859,50,5,2482,0,24,76.1,15.039286283703994,62
1320,844943,8200000,England,48,5,2,2,2490,7.32,0.65,10,1.96,1976,26,24,2481,0,25,76.1,15.919644834185693,38
1321,1281452,10000000,Northern Ireland,48,5,0,0,1429,6.63,1.33,10,1.05,1124,15,7,1488,0,20,76.1,16.118095750958314,90
1322,230916,3200000,Scotland,48,5,6,2,1576,6.75,4.16,42,5.52,588,35,7,980,1,30,76.1,14.978661680269907,102
1323,519835,17000000,England,48,5,20,13,3677,7.42,18.86,142,8.47,914,62,20,1676,1,27,76.1,16.648723960844016,38
1324,599353,17000000,Scotland,48,5,16,3,2238,7.11,13.79,80,3.24,492,29,19,977,1,27,76.1,16.648723960844016,102
1326,1130691,15000000,Ghana,48,5,0,3,918,6.81,1.5,17,1.61,317,16,55,628,1,22,76.1,16.52356082573315,47
1327,1130774,7900000,England,48,5,6,3,1361,6.86,2.87,26,3.45,371,25,52,829,1,21,76.1,15.882373444019521,38
1328,1177312,7200000,France,48,5,3,2,547,6.6,3.41,22,0.57,106,7,14,308,1,21,76.1,15.789591722875162,42
1330,748856,2600000,Hungary,48,5,0,1,763,6.72,0.28,6,0.56,268,7,3,500,0,24,76.1,14.77102238760702,57
1331,982246,5500000,England,48,5,4,5,3697,7.22,4.18,55,3.63,2177,46,42,3081,0,22,76.1,15.520258832020865,38
1332,1047664,2200000,France,48,5,2,2,1003,6.72,4.01,39,2.85,371,30,9,772,0,21,76.1,14.603968372873895,42
1333,1108603,4500000,France,48,5,0,0,287,6.29,0.19,3,0.21,63,1,4,153,0,21,76.1,15.319588176962746,42
1334,1113784,2000000,France,48,5,5,2,2955,6.94,2.33,60,2.2,1521,22,22,2229,0,22,76.1,14.508658238524095,42
1335,1287373,9100000,England,48,5,7,1,3552,6.88,6.92,53,3.57,1156,37,24,1952,0,18,76.1,16.02378508137718,38
1336,363352,1800000,England,48,5,1,1,585,6.52,2.24,13,0.96,196,15,3,312,1,30,76.1,14.403297778421795,38
1337,527549,3500000,England,48,5,0,2,1805,6.83,3.2,41,4.85,832,52,61,1463,1,27,76.1,15.068273812173887,38
1338,902007,2300000,Ukraine,48,5,2,1,793,6.41,2.81,27,0.51,92,6,0,249,1,25,76.1,14.648420115681892,120
1339,914402,16000000,England,48,5,15,4,3414,7.72,7.32,109,8.99,1127,87,145,2457,1,23,76.1,16.588099342704055,38
1340,1123947,620000,England,48,5,1,0,485,6.4,0.87,11,0.17,118,3,6,272,1,21,76.1,13.3374763699232,38
1341,1239583,3300000,France,48,5,3,4,1908,6.62,4.08,37,2.18,512,34,30,991,1,20,76.1,15.009433329466965,42
1343,1327319,330000,England,48,5,2,0,756,6.48,1.87,12,0.35,167,8,11,351,1,16,76.1,12.706850963741102,38
1344,1342756,650000,Portugal,48,5,0,0,486,6.15,1.67,11,0.42,75,2,3,154,1,20,76.1,13.384729180332174,98
1345,46354,220000,England,48,5,2,2,3031,7.11,0.62,25,4.43,1819,58,20,2555,0,35,76.1,12.301387370778713,38
1346,682547,2400000,England,48,5,0,2,2305,7.14,0.27,7,4.65,1843,57,14,2424,0,27,76.1,14.690979711984754,38
1347,883079,1800000,Ireland,48,5,11,10,3041,7.33,6.71,83,8.72,1084,90,52,1991,0,23,76.1,14.403297778421795,62
1348,914134,5200000,England,48,5,0,1,1556,6.91,0.57,13,1.81,831,16,12,1243,0,25,76.1,15.46416937585933,38
1349,982394,7400000,England,48,5,1,0,1811,7.07,1.71,26,2.76,1399,26,16,1891,0,21,76.1,15.816990693309524,38
1350,1113678,380000,Ireland,48,5,1,3,155,7.33,0.13,2,0.56,90,3,3,157,0,22,76.1,12.847929163278053,62
1351,733486,4000000,Australia,48,5,4,1,1259,6.92,3.59,34,1.69,513,17,20,900,1,25,76.1,15.201805169084134,5
1352,783585,5000000,Ivory Coast,48,5,15,1,2003,6.98,11.34,70,0.85,190,14,20,639,1,25,76.1,15.424948670398354,65
1353,789585,3500000,Finland,48,5,7,2,1116,6.67,3.28,36,1.76,146,13,8,390,1,24,76.1,15.068273812173887,41
1354,1049805,4900000,England,48,5,5,3,2194,6.57,6.08,69,2.9,448,22,9,1031,1,22,76.1,15.404745967162468,38
1355,1086842,1500000,Australia,48,5,4,2,1354,6.39,4.2,46,1.58,357,18,19,784,1,23,76.1,14.220976332738882,5
1356,1113907,1500000,England,48,5,5,1,993,6.67,2.73,24,1.13,134,9,2,320,1,21,76.1,14.220976332738882,38
1357,1118697,3300000,England,48,5,7,3,2507,7.28,8.51,48,4.13,719,38,42,1471,1,24,76.1,15.009433329466965,38
1359,310785,2500000,Norway,48,5,0,1,2849,7.03,0.55,17,1.5,1572,19,22,2276,0,28,76.1,14.731801689838349,91
1360,491827,4800000,Ireland,48,5,25,4,3816,7.32,20.17,140,3.69,1044,48,28,1932,0,28,76.1,15.38412668421143,62
1361,789547,1500000,England,48,5,2,3,1585,6.86,2.57,37,2.57,466,13,17,986,0,24,76.1,14.220976332738882,38
1362,1030840,2500000,England,48,5,0,1,959,6.58,0.4,9,1.33,431,10,13,759,0,24,76.1,14.731801689838349,38
1363,1113804,500000,England,48,5,1,1,773,6.49,0.66,14,0.79,262,9,9,494,0,21,76.1,13.122365377402328,38
1364,1168311,5300000,Sweden,48,5,1,1,868,6.7,1.88,22,1.99,312,25,13,620,0,20,76.1,15.483217567201578,112
1365,502421,1900000,Scotland,48,5,3,3,1630,6.61,4.5,32,1.42,118,13,7,538,1,28,76.1,14.45736497045232,102
1366,611489,1100000,Wales,48,5,2,3,987,7.03,2.44,18,2.59,354,24,9,705,1,28,76.1,13.910821646859095,124
1368,982598,410000,England,48,5,1,0,755,6.42,0.98,15,1.11,254,12,8,539,1,22,76.1,12.923914877701906,38
1369,1137404,3500000,Ireland,48,5,2,6,1851,6.69,3.92,27,3.27,707,39,31,1338,1,20,76.1,15.068273812173887,62
1370,1181101,5500000,England,48,5,5,4,2254,6.88,5.08,34,3.87,763,37,33,1330,1,22,76.1,15.520258832020865,38
1371,1276474,450000,Germany,48,5,0,0,297,6.16,1.26,11,0.38,73,3,3,169,1,24,76.1,13.017005083966255,46
1372,1288285,1400000,England,48,5,3,2,837,6.69,3.86,23,0.87,162,11,9,335,1,20,76.1,14.151983508870947,38
1373,282251,300000,England,48,5,1,0,195,6.34,0.27,5,0.11,99,6,2,156,0,31,76.1,12.611541086966115,38
1374,289819,1400000,England,48,5,1,6,1443,6.78,2.18,34,4.67,577,41,12,1076,0,31,76.1,14.151983508870947,38
1375,541551,1800000,Croatia,48,5,1,3,2547,6.72,1.38,19,1.15,662,21,8,1204,0,27,76.1,14.403297778421795,28
1376,556952,2800000,Poland,48,5,0,0,2897,6.98,1.31,20,1.32,1286,20,15,1971,0,26,76.1,14.845130332288226,97
1377,614176,350000,England,48,5,0,2,955,6.7,1.29,16,2.52,274,21,16,587,0,29,76.1,12.765691290604371,38
1378,729733,1100000,England,48,5,3,1,2605,6.59,1.14,23,2.55,868,30,8,1345,0,25,76.1,13.910821646859095,38
1379,848102,950000,South Korea,48,5,0,0,1250,6.82,1.05,12,1.87,474,27,7,821,0,27,76.1,13.76421831620775,109
1381,27568,320000,England,48,5,3,1,528,6.41,1.55,20,0.23,76,6,1,256,1,35,76.1,12.676079399771027,38
1382,190424,1100000,Ireland,48,5,1,2,1006,6.32,3.16,23,0.8,103,9,4,248,1,32,76.1,13.910821646859095,62
1383,609504,2300000,Scotland,48,5,0,0,1006,6.29,0.58,8,0.35,195,8,8,434,1,27,76.1,14.648420115681892,102
1384,614574,4800000,Curacao,48,5,7,6,2949,7.0,5.9,91,5.23,763,57,56,2015,1,26,76.1,15.38412668421143,30
1385,620914,2500000,Japan,48,5,6,6,2421,6.82,6.54,59,4.3,541,55,24,1253,1,27,76.1,14.731801689838349,67
1386,643230,3000000,Wales,48,5,0,1,727,6.36,1.71,24,0.51,150,4,7,377,1,25,76.1,14.914123179965662,124
1387,865184,2800000,Scotland,48,5,6,1,1982,6.8,2.93,41,2.64,393,38,76,1085,1,27,76.1,14.845130332288226,102
1388,1113816,3000000,England,48,5,12,2,3268,6.67,9.16,95,1.97,301,37,38,1054,1,21,76.1,14.914123179965662,38
1389,109330,2600000,France,48,5,0,0,267,6.37,0.07,2,0.06,172,0,0,233,0,33,76.1,14.77102238760702,42
1390,214339,3200000,Turkiye,48,5,1,1,3168,6.99,3.21,32,1.24,1654,12,21,2355,0,30,76.1,14.978661680269907,118
1391,215658,1600000,England,48,5,0,1,883,6.4,0.72,11,1.49,391,8,6,608,0,29,76.1,14.285514812209815,38
1392,488624,4000000,England,48,5,1,5,3161,7.19,1.84,31,4.96,1996,56,7,2732,0,29,76.1,15.201805169084134,38
1393,541822,4000000,England,48,5,9,1,1845,6.98,3.46,46,3.8,910,42,22,1428,0,28,76.1,15.201805169084134,38
1394,654091,4700000,DR Congo,48,5,7,8,2276,7.07,5.39,41,2.39,694,36,54,1354,0,26,76.1,15.363073279446223,33
1395,789574,3500000,Ireland,48,5,0,1,1101,6.59,1.76,23,0.5,473,7,7,700,0,24,76.1,15.068273812173887,62
1396,184360,1100000,Austria,48,5,3,3,1220,6.51,3.54,22,1.45,190,13,5,409,1,32,76.1,13.910821646859095,6
1397,287892,4500000,England,48,5,6,5,2813,6.8,4.3,43,4.16,567,39,33,1319,1,30,76.1,15.319588176962746,38
1398,766622,1400000,Ireland,48,5,7,1,1097,7.22,2.95,21,1.66,332,18,37,652,1,25,76.1,14.151983508870947,62
